,filename,beginposition,relativeorbitnumber,cloudcoverpercentage,orbitdirection,tileid,tileid_acquisitiondate,month,day_of_year,year
2fbed7cc-b896-4d77-b0b1-7371eeeecb6f,S2B_MSIL2A_20210605T110619_N0300_R137_T30UXC_20210605T143100.SAFE,2021-06-05 11:06:19.024,137,11.694231999999998,DESCENDING,T30UXC,T30UXC_20210605T110619,06,156,2021
e8b7cc85-f43e-424c-92ee-74193f1bc31f,S2A_MSIL2A_20210603T112111_N0300_R037_T30UXC_20210603T144254.SAFE,2021-06-03 11:21:11.024,37,76.600826,DESCENDING,T30UXC,T30UXC_20210603T112111,06,154,2021
ab1b4675-0dc7-4aeb-83f7-9279037a2383,S2A_MSIL2A_20210531T110621_N0300_R137_T30UXC_20210531T142139.SAFE,2021-05-31 11:06:21.025,137,0.931097,DESCENDING,T30UXC,T30UXC_20210531T110621,05,151,2021
17de86ea-1576-4df5-97d7-031db8a378f5,S2B_MSIL2A_20210529T112119_N0300_R037_T30UXC_20210529T125340.SAFE,2021-05-29 11:21:19.024,37,70.142142,DESCENDING,T30UXC,T30UXC_20210529T112119,05,149,2021
72473460-fbf7-45ae-9312-5eab8229768a,S2B_MSIL2A_20210526T110619_N0300_R137_T30UXC_20210526T132329.SAFE,2021-05-26 11:06:19.024,137,62.518457,DESCENDING,T30UXC,T30UXC_20210526T110619,05,146,2021
8d595f85-2777-4396-9325-8c3ec38e178f,S2A_MSIL2A_20210524T112111_N0300_R037_T30UXC_20210524T144151.SAFE,2021-05-24 11:21:11.024,37,71.664441,DESCENDING,T30UXC,T30UXC_20210524T112111,05,144,2021
ff3088cb-3abf-4ed7-87ae-1bab564e5dfe,S2A_MSIL2A_20210521T110621_N0300_R137_T30UXC_20210521T142546.SAFE,2021-05-21 11:06:21.025,137,84.40584999999999,DESCENDING,T30UXC,T30UXC_20210521T110621,05,141,2021
5b78c114-d65c-4f15-ba7b-50fb824e1f50,S2B_MSIL2A_20210519T112119_N0300_R037_T30UXC_20210519T142957.SAFE,2021-05-19 11:21:19.024,37,39.739998,DESCENDING,T30UXC,T30UXC_20210519T112119,05,139,2021
ed19c2a5-d3d0-4489-9794-4d94d446d0f2,S2B_MSIL2A_20210516T110619_N0300_R137_T30UXC_20210516T130648.SAFE,2021-05-16 11:06:19.024,137,64.392481,DESCENDING,T30UXC,T30UXC_20210516T110619,05,136,2021
a508f5a7-edf1-416e-b3e5-42b9585b1423,S2A_MSIL2A_20210514T112111_N0300_R037_T30UXC_20210514T144123.SAFE,2021-05-14 11:21:11.024,37,99.886421,DESCENDING,T30UXC,T30UXC_20210514T112111,05,134,2021
ffbe4572-dc60-4a2e-979d-653bf91e1600,S2A_MSIL2A_20210511T110621_N0300_R137_T30UXC_20210511T143651.SAFE,2021-05-11 11:06:21.025,137,77.492199,DESCENDING,T30UXC,T30UXC_20210511T110621,05,131,2021
86c73324-6cd3-4cac-9691-41b7d9f8f6bd,S2B_MSIL2A_20210509T112109_N0300_R037_T30UXC_20210509T131133.SAFE,2021-05-09 11:21:09.024,37,97.504861,DESCENDING,T30UXC,T30UXC_20210509T112109,05,129,2021
bef7515f-2b08-421b-832c-2f497cc80a6e,S2B_MSIL2A_20210506T110619_N0300_R137_T30UXC_20210506T141053.SAFE,2021-05-06 11:06:19.024,137,64.124237,DESCENDING,T30UXC,T30UXC_20210506T110619,05,126,2021
c82ba346-2458-4a1b-b419-2dd2b0b666f9,S2A_MSIL2A_20210504T112111_N0300_R037_T30UXC_20210504T143002.SAFE,2021-05-04 11:21:11.025,37,68.853759,DESCENDING,T30UXC,T30UXC_20210504T112111,05,124,2021
65a67a9a-8bd5-4eb0-902d-61ae673559fc,S2A_MSIL2A_20210501T110621_N0300_R137_T30UXC_20210501T141238.SAFE,2021-05-01 11:06:21.024,137,76.748775,DESCENDING,T30UXC,T30UXC_20210501T110621,05,121,2021
dbf45287-51cf-4485-9154-23a536626121,S2B_MSIL2A_20210429T112109_N0300_R037_T30UXC_20210429T161320.SAFE,2021-04-29 11:21:09.024,37,90.558969,DESCENDING,T30UXC,T30UXC_20210429T112109,04,119,2021
925b4e6c-3979-414d-8971-8cd172d7d869,S2B_MSIL2A_20210419T112109_N0300_R037_T30UXC_20210429T095617.SAFE,2021-04-19 11:21:09.025,37,0.129399,DESCENDING,T30UXC,T30UXC_20210419T112109,04,109,2021
31ebc55e-05d3-457f-8c69-e3a95fc2f53b,S2B_MSIL2A_20210426T110619_N0300_R137_T30UXC_20210426T131636.SAFE,2021-04-26 11:06:19.024,137,41.77687,DESCENDING,T30UXC,T30UXC_20210426T110619,04,116,2021
421625b8-986d-4cc2-9e6a-039ed5bd34ee,S2A_MSIL2A_20210424T112111_N0300_R037_T30UXC_20210424T142252.SAFE,2021-04-24 11:21:11.024,37,53.284284,DESCENDING,T30UXC,T30UXC_20210424T112111,04,114,2021
53a88b32-36dc-4b95-9b89-54d50d713b3b,S2A_MSIL2A_20210421T110621_N0300_R137_T30UXC_20210421T154027.SAFE,2021-04-21 11:06:21.025,137,65.083513,ASCENDING,T30UXC,T30UXC_20210421T110621,04,111,2021
17ec9c6b-f462-478b-94f1-fa9e8e843433,S2B_MSIL2A_20210416T110619_N0300_R137_T30UXC_20210416T135121.SAFE,2021-04-16 11:06:19.025,137,65.899672,DESCENDING,T30UXC,T30UXC_20210416T110619,04,106,2021
2f4d41ec-2808-475a-bd5e-8d50acdf7518,S2A_MSIL2A_20210414T112111_N0300_R037_T30UXC_20210414T142325.SAFE,2021-04-14 11:21:11.024,37,41.083375,DESCENDING,T30UXC,T30UXC_20210414T112111,04,104,2021
e4264f43-c012-4bf1-81e2-36908dd23eb7,S2A_MSIL2A_20210411T110621_N0300_R137_T30UXC_20210411T141358.SAFE,2021-04-11 11:06:21.024,137,51.664019,DESCENDING,T30UXC,T30UXC_20210411T110621,04,101,2021
eca01e96-5774-4844-a2b4-6eb14c681ee1,S2B_MSIL2A_20210409T112109_N0300_R037_T30UXC_20210409T132052.SAFE,2021-04-09 11:21:09.024,37,79.445645,DESCENDING,T30UXC,T30UXC_20210409T112109,04,099,2021
ffde2b0b-99e3-402c-8ca1-bf48c8f8b61d,S2B_MSIL2A_20210406T110619_N0300_R137_T30UXC_20210406T141535.SAFE,2021-04-06 11:06:19.024,137,32.836669,DESCENDING,T30UXC,T30UXC_20210406T110619,04,096,2021
